Frame,Sub Frame,RF,BF,MG,LG,AT
2534,3,0.00190735,-0.00423431,0.0695419,0.0392914,0.0616837
2534,4,0.00450134,-0.00419617,0.0654984,0.0381851,0.151329
2535,0,0.00293732,-0.032692,0.0527573,0.0511169,0.163879
2535,1,0.00587463,-0.0293732,0.0419998,0.076828,0.141373
2535,2,0.00301361,-0.0323868,0.0540161,0.077095,0.150681
2535,3,-0.00488281,-0.0488663,0.0722885,0.0711823,0.175018
2535,4,-0.00534058,-0.0537872,0.0850296,0.0159836,0.143814
2536,0,-0.00423431,-0.0259781,0.075798,-0.0128174,0.0997162
2536,1,-0.00213623,-0.0102997,0.0288773,0.0266266,0.102463
2536,2,0.00423431,0.00331879,0.0681686,0.0675964,0.115738
2536,3,0.00331879,0.0373459,0.0684357,0.0824356,0.121307
2536,4,0.00347137,0.0514984,0.0144958,-0.00617981,0.0765991
2537,0,-0.00259399,0.060997,0.0421524,-0.0180054,0.0252151
2537,1,-0.00282288,0.0576782,0.0191116,0.0549316,0.0541687
2537,2,-0.00499725,0.045166,0.00274658,0.0514221,0.0191879
2537,3,-0.00659943,0.0616455,0.0451279,0.0569916,-0.0305939
2537,4,0.00282288,0.0373459,0.040741,0.0535965,-0.0361633
2538,0,0.00904083,0.00953674,-0.0434494,0.0959015,-0.00694275
2538,1,0.0111008,-0.0075531,0.00961304,0.168381,0.0144196
2538,2,0.0118256,-0.0130081,0.00484467,0.169106,0.0124741
2538,3,0.013504,-0.0193405,-0.0878143,0.0820923,0.00705719
2538,4,0.00972748,-0.025177,-0.0402069,-0.00804901,0.00652313
2539,0,0.00904083,-0.0188828,0.0297928,0.0189209,0.01297
2539,1,0.00682831,-0.0210953,0.0290298,0.0770569,0.0279999
2539,2,0.00404358,-0.0205231,0.00263214,0.0527573,0.0415802
2539,3,-0.00511169,-0.0222015,0.0182343,0.044899,0.0420761
2539,4,-0.00114441,-0.0159073,0.106926,0.0923538,0.043335
2540,0,0.0012207,-0.0104904,0.141754,0.101585,0.0421524
2540,1,-0.000267029,-0.00873566,0.115967,0.0469589,0.042305
2540,2,0.00171661,-0.00392914,0.140686,-0.00904083,0.0473404
2540,3,-0.001297,-0.00621796,0.203819,0.0178528,0.0572205
2540,4,-0.00118256,-0.00621796,0.167007,0.0418472,0.0584793
2541,0,-0.00602722,-0.00354767,0.107765,0.111885,0.0601196
2541,1,-0.00587463,3.81E-05,-0.0186539,0.0791168,0.0541306
2541,2,-0.00656128,0.00778198,-0.0893021,-0.0539398,0.053215
2541,3,-0.00236511,0.0118256,-0.038147,-0.0260544,0.070343
2541,4,-0.00541687,0.0125885,0.0801849,0.0477982,0.0780487
2542,0,-0.0188446,0.00385284,0.172958,0.0926208,0.0745392
2542,1,-0.014267,0.00228882,0.133667,0.0282669,0.0796509
2542,2,-0.00297546,0.00392914,0.0837326,-0.0106812,0.0912857
2542,3,0.00389099,0.00644684,0.0570679,0.021286,0.075264
2542,4,0.00667572,0.00957489,0.118637,0.0933075,0.0528336
2543,0,0.000305176,0.00701904,0.154648,0.0682449,0.0530624
2543,1,-0.00305176,0.00202179,0.0298309,0.0441742,0.0637436
2543,2,0.00766754,0.00118256,-0.132523,0.0352859,0.0720978
2543,3,0.0104523,0.00137329,-0.217743,0.0456619,0.0808334
2543,4,0.00923157,0.00358582,-0.0881195,0.115242,0.0642395
2544,0,0.00114441,0.0102997,0.129395,0.116043,0.0621414
2544,1,-0.0188446,0.00640869,0.123863,0.0804138,0.0714111
2544,2,-0.0251389,0.000839233,0.0893021,0.0779343,0.063591
2544,3,-0.00648499,0.00453949,0.113525,0.0399017,0.0641632
2544,4,0.027504,0.0230789,0.089035,0.0792694,0.052948
2545,0,0.0359726,0.0233078,0.0094223,0.133705,0.0432968
2545,1,0.00835419,0.0144958,-0.046196,0.064888,0.0395966
2545,2,-0.0163651,0.00431061,-0.118523,-0.0236893,0.0404358
2545,3,-0.0371552,-0.00476837,0.0776291,0.0349426,0.0518417
2545,4,-0.0447464,-0.00293732,0.0632858,0.0695419,0.0448227
2546,0,-0.0147629,0.00362396,-0.0149155,0.0601578,0.0330734
2546,1,0.0152588,0.00915527,-0.118408,0.0527191,0.0442886
2546,2,0.0229645,0.00869751,-0.0269699,0.0139618,0.0609589
2546,3,0.0130463,0.00896454,0.167351,0.0319672,0.0621796
2546,4,0.00572205,0.00102997,0.18898,0.0699615,0.0582886
2547,0,0.00320435,-0.00564575,0.0680923,-0.0164795,0.0408936
2547,1,-0.00629425,-0.00484467,0.0323105,-0.08255,0.0506592
2547,2,-7.63E-05,0.00312805,0.0666046,0.00659943,0.0679779
2547,3,-0.00328064,0.00488281,0.0256348,0.14637,0.0771713
2547,4,-0.011673,-0.00205994,0.0574112,0.195694,0.0810623
2548,0,-0.0075531,-0.00396729,0.0842285,0.111351,0.065155
2548,1,0.01297,0.000267029,0.0766373,-0.00572205,0.0605774
2548,2,0.0235748,0.00358582,0.0222778,0.0147247,0.0638199
2548,3,0.0147629,0.00663757,0.0370026,0.0750732,0.0626755
2548,4,0.0149155,0.00701904,0.130653,0.141525,0.0492096
2549,0,0.00038147,-0.00740051,0.115967,0.0701141,0.0403595
2549,1,0.00362396,-0.0139618,0.107765,0.0421524,0.0510025
2549,2,-0.00312805,-0.0164413,0.133362,0.0466919,0.0447845
2549,3,0.00843048,-0.0265884,0.0843811,0.0117111,0.0411606
2549,4,0.00106812,-0.0261688,0.149384,0.00297546,0.0476456
2550,0,-0.00255585,-0.0223923,0.215836,0.0183105,0.0512695
2550,1,0.00190735,-0.0179291,0.0682068,0.0950623,0.0430679
2550,2,-0.011673,-0.0152206,-0.0358582,0.131149,0.0304031
2550,3,-0.017662,-0.0208664,0.000343323,0.0734329,0.0296783
2550,4,-0.0199127,-0.0195694,0.0551224,0.0391769,0.0449371
2551,0,-0.0117874,-0.0133514,0.00923157,0.0891113,0.056076
2551,1,-0.0286102,-0.00865936,-0.140419,0.100746,0.0621033
2551,2,-0.0218582,-0.013237,-0.135765,0.039444,0.0589752
2551,3,-0.014267,-0.017662,0.0156021,0.00526428,0.0679398
2551,4,0.00621796,-0.00850677,0.0733566,-0.0104523,0.0762177
2552,0,0.0269699,-0.00873566,-0.0166321,0.0354767,0.0616455
2552,1,0.0329208,0.000839233,-0.0334167,0.126114,0.0511551
2552,2,0.0255585,0.0122833,0.143967,0.108109,0.0509644
2552,3,0.00728607,0.0163269,0.0514984,0.0268936,0.0533676
2552,4,-0.00865936,0.011673,-0.110359,-0.103035,0.0749207
2553,0,-0.00576019,0.0118637,-0.070343,-0.101852,0.0889969
2553,1,0.000495911,0.0197983,0.149384,-0.00522614,0.0704956
2553,2,-0.00865936,0.0182724,0.332642,0.194244,0.0497055
2553,3,-0.0174713,0.0147247,0.240593,0.243034,0.0383759
2553,4,-0.0154877,0.011673,0.0662994,0.117493,0.027771
2554,0,0.00183105,0.014267,0.0949097,0.044136,0.0181961
2554,1,0.0178909,0.0157547,0.106773,0.0830078,0.00473022
2554,2,0.0234222,0.0206375,-0.214615,0.0276947,0.0126266
2554,3,0.035553,0.0183487,-0.473213,-0.0938034,0.0323105
2554,4,0.0455856,0.0148392,-0.173721,-0.0971603,0.057373
2555,0,0.0445938,0.0138092,-0.249901,0.0287628,0.0832367
2555,1,0.0405502,0.0101089,-0.173035,0.0167465,0.0920486
2555,2,0.0376511,0.00904083,-0.159416,-0.0701141,0.0866318
2555,3,0.0414276,0.00892639,-0.0278473,-0.020256,0.0749969
2555,4,0.0117111,0.00774384,0.212784,0.132408,0.0767899
2556,0,0.0111771,0.0082016,0.240364,0.143166,0.0707245
2556,1,0.0031662,0.00209808,0.253677,0.112839,0.0570297
2556,2,-0.0694275,-0.0110245,0.188751,0.103035,0.0457382
2556,3,-0.147705,-0.0195694,0.245171,0.170517,0.0510406
2556,4,-0.0998688,-0.0135422,0.19146,0.11467,0.0534058
2557,0,-0.00835419,-0.00686646,0.300331,0.0579834,0.0652695
2557,1,0.0651169,-0.00106812,0.304604,0.0292969,0.0792313
2557,2,0.0692368,0.0056076,0.166817,0.0161743,0.0783539
2557,3,0.0547028,0.00839233,0.0715256,0.0470352,0.0868225
2557,4,0.0542068,0.00831604,0.143394,0.127983,0.086174
2558,0,0.0328445,0.00541687,0.153313,0.126038,0.0711441
2558,1,0.0220871,0.00709534,0.0669861,0.0705338,0.070343
2558,2,-0.0610733,-0.00118256,-0.00858307,-0.0170135,0.0556946
2558,3,-0.134926,-0.0193405,0.00434875,-0.0568771,0.0410843
2558,4,-0.131149,-0.0241089,0.142632,0.0623322,0.0392914
2559,0,-0.0998688,-0.0172043,0.297012,0.14801,0.0437546
2559,1,-0.0709152,-0.00865936,0.115204,0.0899887,0.0257874
2559,2,-0.0395584,-0.00873566,0.0133133,0.0370789,0.0175858
2559,3,-0.0127792,-0.00453949,-0.178909,-0.00236511,0.0253296
2559,4,-0.015831,-0.00179291,-0.1894,0.0972366,0.0263214
2560,0,-0.0353622,-0.000495911,-0.0634384,0.179596,0.0452423
2560,1,0.00358582,0.00617981,0.0564957,0.191116,0.0565338
2560,2,0.0437164,0.00999451,0.201302,0.148392,0.045166
2560,3,0.0384521,0.00282288,0.200653,0.00415802,0.0554657
2560,4,0.0204086,-0.000839233,0.275116,0.0222778,0.0467682
2561,0,0.0516129,-0.00736237,0.234985,0.0411987,0.0385666
2561,1,0.0870132,-0.0069809,-0.1931,-0.0651169,0.0296402
2561,2,0.106354,-0.0056839,-0.721741,-0.08255,0.0244904
2561,3,0.106659,0.00335693,-0.585098,-0.0273895,0.0430679
2561,4,0.0927734,0.0127792,-0.127106,-0.0732422,0.050354
2562,0,0.0683594,0.00843048,-0.0452423,0.0385284,0.0613403
2562,1,0.0527954,0.000305176,-0.13916,0.0848389,0.0733185
2562,2,0.0390244,-0.000572205,-0.0662994,0.00038147,0.0830841
2562,3,0.00465393,0.0082016,0.162697,-0.0147629,0.0950623
2562,4,-0.0190735,0.00915527,0.150223,-0.0337601,0.0788879
2563,0,-0.0273895,-0.00553131,-0.0025177,0.031929,0.0787354
2563,1,-0.04879,-0.0219345,0.0857162,0.0961304,0.0819016
2563,2,-0.0687408,-0.0283813,0.335693,0.0899124,0.0850677
2563,3,-0.0756454,-0.0266647,0.553322,0.02285,0.093689
2563,4,-0.0579453,-0.0191116,0.35759,0.0966644,0.0656891
2564,0,-0.0328064,-0.00850677,0.140152,0.336533,0.0426865
2564,1,-0.0270844,-0.00411987,0.104828,0.192795,0.0357437
2564,2,-0.0165176,-0.00476837,-0.125999,-0.133896,0.0198746
2564,3,-0.0178909,-0.00797272,-0.174446,-0.12188,0.0360489
2564,4,-0.00469208,0.00587463,-0.0543594,0.169754,0.0593948
2565,0,0.00808716,0.00312805,0.0799179,0.284538,0.0586319
2565,1,0.019722,0.00148773,0.239334,0.196266,0.0508499
2565,2,0.0295258,0.01091,0.108643,0.0499344,0.0623322
2565,3,0.0356674,0.0230408,0.0835037,0.0556183,0.0617218
2565,4,0.0317001,0.0244904,0.177155,0.127182,0.0551987
2566,0,0.0292969,0.0187302,0.0292969,0.167351,0.0269318
2566,1,0.0149918,0.0180435,-0.108261,-0.00827789,-0.0056839
2566,2,-0.00774384,0.0134277,-0.0972366,-0.251465,0.00305176
2566,3,-0.0158691,0.0136185,0.0318527,-0.262375,0.0321579
2566,4,-0.0159836,0.0208664,-0.0384903,-0.0652695,0.0572205
2567,0,-0.0133514,0.0331497,0.00473022,0.176888,0.0766373
2567,1,-0.0147629,0.0323868,-0.00846863,0.125427,0.0811386
2567,2,-0.0169754,0.0222015,-0.0343323,0.0725555,0.0633621
2567,3,-0.0128555,0.0178909,0.118408,0.0930786,0.0628662
2567,4,-0.0106049,0.0110626,0.252571,0.11425,0.0618744
2568,0,-0.00778198,0.0106049,0.191727,0.0360489,0.0701523
2568,1,-0.00236511,0.00770569,0.15255,-0.0511932,0.0651932
2568,2,0.000610352,0.00274658,0.130119,0.118027,0.0726318
2568,3,-0.000724792,-0.00816345,0.0374985,0.175362,0.0517654
2568,4,-0.00164032,-0.031662,0.0495911,0.0680542,0.0497818
2569,0,-0.00556946,-0.031929,-0.082283,-0.0875092,0.0525284
2569,1,-0.00217438,-0.02388,-0.0489044,-0.0333786,0.0626755
2569,2,-0.0018692,-0.0279999,0.0666428,0.0950623,0.0580597
2569,3,-0.00576019,-0.0362396,0.0744247,0.118942,0.0676727
2569,4,-0.00408173,-0.0357819,0.0497055,0.0285339,0.0621414
2570,0,-0.00713348,-0.0320816,0.0764084,0.0564194,0.0554276
2570,1,0.00183105,-0.0300217,-0.0326538,0.0113297,0.0638962
2570,2,0.00358582,-0.0199127,-0.0125122,0.033226,0.0605011
2570,3,0.00530243,-0.0140381,-0.0094223,0.0898743,0.0582123
2570,4,0.00289917,-0.0143433,-0.0088501,0.0633621,0.0659943
2571,0,0.00175476,-0.0103378,0.0309372,0.0469208,0.0621796
2571,1,0.00621796,-0.00881195,0.150948,0.103493,0.0800323
2571,2,0.0112534,-0.00232697,0.277405,0.0662613,0.0610733
2571,3,0.0106049,0.0062561,0.0715256,0.085907,0.0508881
2571,4,0.00377655,0.0112915,-0.0126266,0.218239,0.0525665
2572,0,0.00759125,0.00492096,0.0880814,0.225983,0.0508118
2572,1,0.00892639,0.00198364,0.209084,0.126762,0.0269318
2572,2,0.00564575,0.00858307,-0.129013,-0.00270844,0.0152588
2572,3,0.00549316,0.031662,-0.129433,-0.0669479,0.0255203
2572,4,0.000305176,0.0330353,-0.073204,-0.0867844,0.0352097
2573,0,0.00152588,0.0329208,-0.231056,-0.0123596,0.0463104
2573,1,-0.00427246,0.0271225,-0.251999,0.0191879,0.0341797
2573,2,-0.00350952,0.0136948,-0.15274,0.0247192,0.0348282
2573,3,-0.0105286,0.0127792,0.0685501,0.0149918,0.047226
2573,4,-0.0101471,0.00396729,0.0946808,-0.0683975,0.0626373
2574,0,-0.0138474,-0.00385284,0.118637,0.115013,0.0647736
2574,1,-0.0141144,-0.00465393,0.104218,0.157814,0.0706863
2574,2,-0.00946045,-0.00667572,0.158234,0.044136,0.0677872
2574,3,-0.00679016,-0.00411987,0.216103,-0.0143433,0.067215
2574,4,-0.00209808,-0.00190735,0.0747681,0.099411,0.0665665
2575,0,0.00038147,0.00953674,0.0587463,0.130272,0.0665665
2575,1,0.0038147,0.028038,0.147057,-0.017662,0.0603867
2575,2,0.0094986,0.0247955,0.1828,-0.148239,0.0623322
2575,3,0.0143051,-0.00431061,0.0809097,0.0296402,0.0762558
2575,4,0.0156784,-0.00915527,0.159912,0.134621,0.0761414
2576,0,0.0137711,-0.0145721,0.0826263,0.0855255,0.0623322
2576,1,0.0123978,-0.0131226,0.119629,0.138245,0.0667191
2576,2,0.0069046,-0.012207,0.168419,0.180397,0.0655746
2576,3,0.00759125,-0.00350952,0.137215,0.12558,0.0514221
2576,4,0.00530243,0.00644684,0.0640869,0.00171661,0.0450134
2577,0,0.00267029,-0.00720978,0.0585175,-0.00999451,0.0536728
2577,1,0.00469208,-0.0116348,0.0739288,0.0975418,0.0574875
2577,2,0.00415802,-0.0141907,0.0582886,0.122337,0.0531006
2577,3,0.000190735,-0.0167084,0.0365829,0.0621033,0.0465393
2577,4,-0.000495911,-0.0056839,-0.0503159,0.103226,0.0391769
2578,0,-0.0037384,0.00869751,-0.0351715,0.00827789,0.0397873
2578,1,-0.000991821,0.0123215,0.156479,-0.0450897,0.0540543
2578,2,-3.81E-05,-0.000495911,0.249062,0.0759888,0.0559616
2578,3,-7.63E-05,-0.00644684,-0.0865173,0.113106,0.0548553
2578,4,0.00232697,-0.011673,-0.26619,0.0223923,0.0489807
2579,0,0.00358582,-0.0106812,-0.178909,0.00865936,0.0411224
2579,1,0.00450134,-0.00980377,-0.139275,0.0249863,0.0479126
2579,2,0.00396729,-0.00984192,-0.140839,0.0506592,0.0563431
2579,3,0.00701904,0.0082016,-0.0576019,0.0649261,0.0509262
2579,4,0.00720978,0.0215149,-0.00717163,0.0426102,0.0625992
2580,0,0.0111389,0.0272369,0.0771713,0.0478363,0.0556564
2580,1,0.00659943,0.0331879,0.0934219,0.0544357,0.04776
2580,2,0.00431061,0.0087738,0.0830078,0.00881195,0.0481033
2580,3,-0.000572205,-0.00579834,0.0673294,0.0548553,0.0502014
2580,4,-0.00301361,-0.0113678,0.00957489,0.0453949,0.0445557
2581,0,-0.0050354,0.00102997,0.14492,0.0544739,0.0414658
2581,1,-0.00686646,0.00526428,0.175362,0.0382614,0.0423813
2581,2,-0.00679016,0.0043869,0.143585,-0.0260925,0.054245
2581,3,0.00282288,-0.0101852,0.16201,0.0610352,0.0539398
2581,4,0.00511169,-0.00522614,0.113068,0.0920105,0.0580597
2582,0,0.00228882,0.00541687,0.063324,0.062561,0.0592422
2582,1,-0.000801086,0.00991821,0.0713348,0.0632095,0.0670624
2582,2,-0.00461578,0.0056076,0.0728226,0.0694656,0.0732803
2582,3,-0.00881195,0.00640869,0.0628662,0.0692368,0.0716782
2582,4,-0.0102615,-0.00312805,0.0598526,0.0644684,0.0689697
2583,0,-0.0094986,-0.00408173,0.0563049,0.0664139,0.0695801
2583,1,-0.0152588,0.00087738,0.0530243,0.0614548,0.0699997
2583,2,-0.0174713,0.00190735,0.0466919,0.0632477,0.0681686
2583,3,-0.0148773,-0.00164032,0.0426102,0.0614548,0.0632095
2583,4,-0.0164795,-0.00114441,0.0371933,0.0609207,0.0609207
2584,0,-0.0170135,-0.00110626,0.0324631,0.0590515,0.0615311
2584,1,-0.0172806,-0.000648499,0.0291824,0.0562286,0.0559616
2584,2,-0.00705719,-0.00419617,0.0279617,0.0552368,0.058403
2584,3,0.00465393,-0.00148773,0.0269699,0.0554657,0.054245
2584,4,0.0151443,-0.00114441,0.0255203,0.0584793,0.0557709
2585,0,0.0193024,-0.00343323,0.0284195,0.0543976,0.0557327
2585,1,0.0273895,-0.00923157,0.0236893,0.0577164,0.0514603
2585,2,0.0242615,-0.00816345,0.0247574,0.0531006,0.0450516
2585,3,0.0214767,-0.00522614,0.0239182,0.0470352,0.0450134
2585,4,0.0184631,-0.00736237,0.0292969,0.0540543,0.044136
2586,0,0.0128174,-0.00606537,0.0320053,0.0515747,0.0419998
2586,1,0.00652313,-0.00202179,0.0345993,0.0506973,0.0468445
2586,2,0.00160217,-0.000839233,0.0375366,0.0467682,0.0522995
2586,3,-0.00518799,-0.00202179,0.0378418,0.0445938,0.0528717
2586,4,-0.000152588,-0.00232697,0.0374222,0.0500107,0.0520706
2587,0,-0.000686646,0.00293732,0.0370026,0.0484467,0.0513458
2587,1,-0.00473022,0.00556946,0.0421143,0.0458527,0.0499725
2587,2,-0.0136566,0.00431061,0.0428009,0.0494385,0.0493622
2587,3,-0.0145721,0.00347137,0.0489426,0.0506592,0.0539398
2587,4,-0.0111771,0.00411987,0.0550461,0.0471878,0.0551224
2588,0,-0.000267029,0.00827789,0.0575638,0.0515747,0.0540161
2588,1,0.00453949,0.0075531,0.0630951,0.0531387,0.0552368
2588,2,0.000724792,0.00488281,0.0566101,0.0506973,0.0571823
2588,3,-0.00106812,0.00637054,0.0587845,0.0510025,0.0560379
2588,4,-0.00286102,0.00564575,0.057106,0.0518799,0.0563431
2589,0,0.00133514,0.00385284,0.0518036,0.0561142,0.0557709
2589,1,0.00164032,0.00415802,0.0520706,0.0545883,0.055809
2589,2,-0.0018692,0.00583649,0.0517654,0.051651,0.0574875
2589,3,-0.000572205,0.00247955,0.0485229,0.0524139,0.0592041
2589,4,-0.00488281,0.000190735,0.0492477,0.0547791,0.0585556
2590,0,-0.00453949,0.00110626,0.0432587,0.0559616,0.0564957
2590,1,-0.00225067,-0.000572205,0.0426102,0.0547409,0.0578308
2590,2,0.00328064,-0.00732422,0.0430298,0.0520706,0.0575256
2590,3,0.00492096,-0.0108719,0.0432205,0.0510025,0.0563049
2590,4,0.00469208,-0.0105667,0.0389099,0.0501251,0.0557709
2591,0,0.000152588,-0.00511169,0.0411987,0.0509262,0.0482941
2591,1,0.000343323,-0.00713348,0.0414276,0.0539398,0.0478745
2591,2,0.00087738,-0.0082016,0.0378799,0.052948,0.0531387
2591,3,-0.0063324,-0.00789642,0.0333786,0.0520325,0.0627136
2591,4,-0.0128174,-0.00919342,0.031929,0.0516129,0.0626373
2592,0,-0.0136566,-0.00125885,0.0341034,0.0512314,0.0672913
2592,1,-0.0153732,0.0102234,0.0340652,0.0537872,0.0715637
2592,2,-0.00694275,0.0105667,0.0333405,0.0573349,0.0758362
2592,3,-0.0104523,0.00621796,0.0275421,0.0559235,0.0650024
2592,4,-0.00556946,0.0025177,0.0302124,0.0556564,0.054245
2593,0,-0.0038147,0.00267029,0.0329208,0.0579071,0.0524139
2593,1,-0.00457764,0.00900269,0.03685,0.05867,0.0865555
2593,2,-0.0109482,0.017662,0.0427246,0.0589752,0.079422
2593,3,-0.0124741,0.0188065,0.0421906,0.0606537,0.0769043
2593,4,-0.00541687,0.0144577,0.0471115,0.0564194,0.0409698
2594,0,0.00312805,0.00778198,0.0432968,0.0549698,0.0372314
2594,1,0.0124359,-0.000991821,0.0436401,0.0570297,0.0361633
2594,2,0.0146866,-0.00659943,0.0428772,0.0547791,-0.0156021
2594,3,0.0136948,-0.00976563,0.0510788,0.0518799,-0.0215149
2594,4,0.0247574,-0.00782013,0.0536728,0.0524902,-0.0489426
2595,0,0.0382614,-0.0164413,0.0552368,0.055275,-0.0659561
2595,1,0.0520325,-0.0149536,0.0583649,0.0543976,-0.00118256
2595,2,0.0508881,-0.00801086,0.0656128,0.0540924,0.074501
2595,3,0.0385284,-0.00526428,0.0610733,0.0523376,0.111923
2595,4,0.0263214,-0.0062561,0.0579834,0.0515747,0.132904
2596,0,0.0181961,-0.00751495,0.059166,0.046463,0.137558
2596,1,0.0107574,-0.00286102,0.0645828,0.0497055,0.109253
2596,2,0.00411987,-0.00370026,0.068512,0.0515747,0.0748444
2596,3,0.00217438,-0.00167847,0.0696182,0.0510406,0.063324
2596,4,-0.00259399,0.00377655,0.0695419,0.0501633,0.121651
2597,0,-0.00900269,0.00724792,0.0682831,0.0497055,0.149841
2597,1,-0.0151443,0.00579834,0.0673294,0.055809,0.169411
2597,2,-0.0204849,0.00087738,0.0668716,0.0513077,0.0902939
2597,3,-0.0209045,0.000305176,0.0677872,0.0528336,0.0190353
2597,4,-0.0206375,0.00137329,0.0629044,0.04879,0.0246811
2598,0,-0.0269318,0.00301361,0.0579834,0.0512695,-0.00629425
2598,1,-0.0263977,-0.0025177,0.0521851,0.0512695,-0.00499725
2598,2,-0.0262833,-0.0082016,0.0482941,0.050354,0.00968933
2598,3,-0.0228119,-0.00804901,0.0458527,0.0488281,0.0370026
2598,4,-0.0167465,-0.00659943,0.0417709,0.055542,0.0399017
2599,0,-0.0119019,-0.00774384,0.0405884,0.0499725,-0.0270844
2599,1,-0.0107956,-0.00648499,0.0373077,0.0544739,-0.0506592
2599,2,-0.0056839,-0.00907898,0.033989,0.0557327,0.0136566
2599,3,-0.00202179,-0.00926971,0.0354004,0.057869,0.0688934
2599,4,-0.0018692,-0.00823975,0.0359344,0.0582886,0.101318
2600,0,-0.00125885,-0.00545502,0.0360489,0.0547791,0.134163
2600,1,0.00350952,-0.0037384,0.0380707,0.0590515,0.118065
2600,2,0.0100327,-0.00213623,0.0378036,0.0575638,0.0868607
2600,3,0.00980377,-0.0050354,0.038414,0.059967,0.0484848
2600,4,0.0056839,0.00282288,0.0294876,0.0556946,0.044899
2601,0,0.00923157,0.00274658,0.030632,0.0549698,0.0623322
2601,1,0.00480652,0.00556946,0.026207,0.0561523,0.0823212
2601,2,0.00202179,0.00579834,0.0266647,0.0583649,0.0984573
2601,3,0.00217438,0.00644684,0.0270462,0.0597,0.0717926
2601,4,0.000534058,0.00888824,0.029335,0.0587845,0.0369263
2602,0,0.00511169,0.00915527,0.0295258,0.0549316,0.0300217
2602,1,0.00511169,0.0119781,0.0288391,0.0515747,0.0465393
2602,2,0.00583649,0.00785828,0.0273132,0.0524139,0.0543976
2602,3,0.00259399,0.00839233,0.0336075,0.0501251,0.0632477
2602,4,-0.00213623,0.00679016,0.031662,0.0469971,0.0783539
2603,0,-0.00198364,0.00728607,0.0381851,0.046463,0.100327
2603,1,-0.00576019,0.00598907,0.0379181,0.0478745,0.0941086
2603,2,-0.00423431,0.00659943,0.0437164,0.0500488,0.0627899
2603,3,-0.0038147,0.0050354,0.0474167,0.0501251,0.0173187
2603,4,-0.00411987,0.00221252,0.0485611,0.0484467,-0.0314713
2604,0,-0.00743866,0.000648499,0.0462723,0.0471878,-0.00495911
2604,1,-0.00347137,0.00461578,0.0511169,0.0506973,0.0178909
2604,2,-0.00888824,0.00324249,0.050354,0.0487137,0.0379181
2604,3,-0.00595093,0.00370026,0.0498581,0.0494766,0.057106
2604,4,-0.00293732,0.00507355,0.0463867,0.0479889,0.0464249
2605,0,-0.00492096,0.00679016,0.046196,0.0501633,0.0278473
2605,1,-0.00530243,0.00583649,0.0447083,0.0518036,0.0514221
2605,2,-0.00637054,0.00473022,0.0481415,0.0508881,0.067749
2605,3,-0.00518799,0.0050354,0.0507355,0.0520325,0.0847244
2605,4,0.00278473,0.00774384,0.0505829,0.0579071,0.0778961
2606,0,0.00152588,0.0100327,0.0550461,0.0545502,0.0717926
2606,1,0.000114441,0.0125885,0.0581741,0.0566483,0.0588989
2606,2,-0.00175476,0.0138092,0.059166,0.0563431,0.0534439
2606,3,0.00110626,0.0112915,0.0542068,0.0550461,0.0591278
2606,4,0.00495911,0.013237,0.0517654,0.0540543,0.0741196
2607,0,0.00469208,0.0120926,0.0547791,0.053215,0.051651
2607,1,0.00648499,0.00911713,0.0516891,0.0539398,0.0208664
2607,2,0.0118256,0.00968933,0.0534439,0.0535202,-0.00457764
2607,3,0.0141144,0.00476837,0.0563431,0.0551605,0.00648499
2607,4,0.0164413,0.00576019,0.0570679,0.0606918,0.0285721
2608,0,0.0160599,0.00183105,0.0606155,0.0556946,0.049057
2608,1,0.0140762,0.000686646,0.0605774,0.0550079,0.0750732
2608,2,0.0151443,0.000915527,0.0530243,0.055809,0.0977325
2608,3,0.0140762,-0.00240326,0.0520325,0.0558472,0.0998688
2608,4,0.0100708,-0.00118256,0.048027,0.0512314,0.0962448
2609,0,0.00450134,-0.0062561,0.0478363,0.0561523,0.0925064
2609,1,0.00205994,-0.00843048,0.0418854,0.0524902,0.0935364
2609,2,0.00389099,-0.0112534,0.0428009,0.0527954,0.0908279
2609,3,0.00370026,-0.0156403,0.0394058,0.0523758,0.0841522
2609,4,-0.000648499,-0.0164795,0.0389099,0.0556183,0.0753403
2610,0,0.00286102,-0.0164413,0.0389862,0.0559235,0.0696182
2610,1,0.0050354,-0.0176239,0.037117,0.0549316,0.0615311
2610,2,-0.00209808,-0.020256,0.0338745,0.0523376,0.0561905
2610,3,-0.000991821,-0.021286,0.0292587,0.0528336,0.0429153
2610,4,0.000152588,-0.0170517,0.032692,0.0534821,0.0342178
2611,0,0.00350952,-0.0178528,0.0339127,0.0520325,0.0347519
2611,1,0.00110626,-0.0178146,0.0358963,0.0548553,0.0340652
2611,2,0.00247955,-0.0191879,0.0375366,0.0543976,0.0358963
2611,3,0.000457764,-0.0136948,0.0376892,0.054512,0.0578308
2611,4,-0.000495911,-0.0135803,0.0394058,0.0564575,0.0734711
2612,0,-0.0087738,-0.0087738,0.0409698,0.0531387,0.0657654
2612,1,-0.0114441,-0.00831604,0.0417328,0.050087,0.0655746
2612,2,-0.0114441,-0.00473022,0.0411224,0.0507736,0.053215
2612,3,-0.0118637,-0.00469208,0.0452423,0.0522232,0.0281906
2612,4,-0.0191498,-0.00106812,0.0492477,0.0553894,-0.0182724
2613,0,-0.0185776,0.00141144,0.0503922,0.0561142,-0.0228882
